frame,time_sec,side,source,x_ankle,y_ankle
462,1.9292,right,range,0.795990526676178,0.6528951525688171
463,1.9334,right,range,0.796277642250061,0.6524381637573242
464,1.9375,right,range,0.7958992719650269,0.6521406173706055
465,1.9417,right,range,0.7956067323684692,0.6512783765792847
466,1.9459,right,range,0.7949461936950684,0.6505354046821594
467,1.9501,right,range,0.7951037287712097,0.6504980325698853
468,1.9542,right,range,0.7950850129127502,0.6488568782806396
469,1.9584,right,range,0.7953588962554932,0.6498047709465027
470,1.9626,right,range,0.7951982021331787,0.6503564715385437
471,1.9668,right,range,0.7954774498939514,0.6494411826133728
472,1.9709,right,range,0.7950764894485474,0.6476636528968811
473,1.9751,right,range,0.7945201992988586,0.6452186107635498
474,1.9793,right,range,0.7939897775650024,0.64530348777771
475,1.9835,right,range,0.7929578423500061,0.6451929211616516
476,1.9876,right,range,0.7918307781219482,0.6449570059776306
477,1.9918,right,range,0.7907782196998596,0.6430056691169739
478,1.996,right,range,0.7897529006004333,0.6413431167602539
479,2.0002,right,range,0.7884543538093567,0.6390465497970581
480,2.0043,right,range,0.7867909073829651,0.6390271186828613
481,2.0085,right,range,0.7850120067596436,0.6376633644104004
508,2.1213,left,range,0.6726502180099487,0.6528197526931763
509,2.1254,left,range,0.6716738343238831,0.6536672711372375
510,2.1296,left,range,0.6713903546333313,0.6545237302780151
511,2.1338,left,range,0.6718881726264954,0.6549580693244934
512,2.138,left,range,0.6717784404754639,0.654791533946991
513,2.1421,left,range,0.6728690266609192,0.6544644236564636
514,2.1463,left,range,0.6716256737709045,0.6560977101325989
515,2.1505,left,range,0.690412700176239,0.5959382057189941
516,2.1547,left,range,0.6772358417510986,0.6409633159637451
517,2.1588,left,range,0.6720050573348999,0.6510800123214722
518,2.163,left,range,0.6848781108856201,0.59967041015625
519,2.1672,left,range,0.6846908926963806,0.5925408601760864
520,2.1714,left,range,0.6812319159507751,0.589076578617096
521,2.1755,left,range,0.6777355074882507,0.5864503979682922
522,2.1797,left,range,0.6720290780067444,0.6482250690460205
523,2.1839,left,range,0.6704089045524597,0.6523029804229736
524,2.1881,left,range,0.669605553150177,0.6531416177749634
525,2.1922,left,range,0.6692863702774048,0.6528457403182983
526,2.1964,left,range,0.6695165634155273,0.6517285704612732
527,2.2006,left,range,0.6693888306617737,0.6517192721366882
528,2.2048,left,range,0.662453293800354,0.5942843556404114
529,2.2089,left,range,0.6684885025024414,0.6443182229995728
530,2.2131,left,range,0.6686394214630127,0.6488971710205078
531,2.2173,left,range,0.6684237718582153,0.6491495966911316
532,2.2215,left,range,0.6680958271026611,0.6486756205558777
533,2.2257,left,range,0.6676621437072754,0.6483169794082642
534,2.2298,left,range,0.6668047308921814,0.6479319334030151
535,2.234,left,range,0.6662529706954956,0.6471787095069885
536,2.2382,left,range,0.6657781600952148,0.6464815735816956
537,2.2424,left,range,0.6650400757789612,0.6451347470283508
538,2.2465,left,range,0.6641318202018738,0.6439645886421204
539,2.2507,left,range,0.662953794002533,0.6448730826377869
540,2.2549,left,range,0.6617766618728638,0.6438453793525696
541,2.2591,left,range,0.6612163782119751,0.6423808932304382
575,2.401,right,range,0.5344270467758179,0.6558829545974731
576,2.4052,right,range,0.5524988770484924,0.6498554944992065
577,2.4094,right,range,0.5716632008552551,0.5963136553764343
578,2.4136,right,range,0.5373173356056213,0.6516314148902893
579,2.4177,right,range,0.5675320029258728,0.5974776744842529
580,2.4219,right,range,0.5409262180328369,0.6457054018974304
581,2.4261,right,range,0.5341785550117493,0.6565889120101929
582,2.4303,right,range,0.5322557091712952,0.6564090251922607
583,2.4344,right,range,0.5321792960166931,0.6571835279464722
584,2.4386,right,range,0.5310506224632263,0.6572338938713074
585,2.4428,right,range,0.5298770070075989,0.6572732329368591
586,2.447,right,range,0.5304815173149109,0.6580219864845276
587,2.4511,right,range,0.5302719473838806,0.6574053168296814
588,2.4553,right,range,0.5310261249542236,0.6572191715240479
589,2.4595,right,range,0.5305522084236145,0.6569012999534607
590,2.4637,right,range,0.5312696695327759,0.6581045985221863
591,2.4678,right,range,0.5308922529220581,0.6583617329597473
592,2.472,right,range,0.5305041074752808,0.6592612862586975
593,2.4762,right,range,0.5291116237640381,0.6585627198219299
594,2.4804,right,range,0.5296292304992676,0.6571609973907471
595,2.4845,right,range,0.5302372574806213,0.6561353206634521
596,2.4887,right,range,0.5295999646186829,0.6553239226341248
597,2.4929,right,range,0.5298523902893066,0.6543904542922974
598,2.4971,right,range,0.5294753313064575,0.6540462970733643
599,2.5012,right,range,0.5280227661132812,0.6521823406219482
600,2.5054,right,range,0.5279179811477661,0.6517813205718994
601,2.5096,right,range,0.5258030891418457,0.6506564021110535
602,2.5138,right,range,0.525671660900116,0.6492002010345459
603,2.518,right,range,0.5194587707519531,0.6476561427116394
604,2.5221,right,range,0.5157648324966431,0.6480047702789307
605,2.5263,right,range,0.5211692452430725,0.6463693976402283
628,2.6223,left,range,0.40856876969337463,0.6581963300704956
629,2.6265,left,range,0.4065468907356262,0.6617097854614258
630,2.6307,left,range,0.40668007731437683,0.6629155874252319
631,2.6349,left,range,0.4061439037322998,0.6639249920845032
632,2.639,left,range,0.4062045216560364,0.6634246706962585
633,2.6432,left,range,0.4075692296028137,0.6622122526168823
634,2.6474,left,range,0.40727344155311584,0.6620174050331116
635,2.6516,left,range,0.4063258171081543,0.6618702411651611
636,2.6558,left,range,0.4044313430786133,0.6627729535102844
637,2.6599,left,range,0.4040333926677704,0.661686360836029
638,2.6641,left,range,0.40409722924232483,0.6606904864311218
639,2.6683,left,range,0.40278923511505127,0.6607177257537842
640,2.6725,left,range,0.402043879032135,0.6616144776344299
641,2.6766,left,range,0.40135011076927185,0.6619991064071655
642,2.6808,left,range,0.40125447511672974,0.6616411805152893
643,2.685,left,range,0.4013287127017975,0.6601352095603943
644,2.6892,left,range,0.40114086866378784,0.6576724648475647
645,2.6933,left,range,0.4136486351490021,0.5830802321434021
646,2.6975,left,range,0.40460777282714844,0.6466197967529297
647,2.7017,left,range,0.40889665484428406,0.6202594637870789
648,2.7059,left,range,0.40742063522338867,0.6203680634498596
649,2.71,left,range,0.40364885330200195,0.6560885906219482
650,2.7142,left,range,0.4026443362236023,0.6589919328689575
651,2.7184,left,range,0.4023910462856293,0.6588508486747742
652,2.7226,left,range,0.39791131019592285,0.5873504281044006
653,2.7267,left,range,0.39951083064079285,0.6363984942436218
654,2.7309,left,range,0.40114665031433105,0.6543956398963928
655,2.7351,left,range,0.40020549297332764,0.6549285054206848
656,2.7393,left,range,0.40056177973747253,0.6560196280479431
657,2.7434,left,range,0.40040045976638794,0.6553987860679626
658,2.7476,left,range,0.39987462759017944,0.6535326838493347
659,2.7518,left,range,0.39873331785202026,0.6522571444511414
660,2.756,left,range,0.39767661690711975,0.6514529585838318
661,2.7601,left,range,0.3965958058834076,0.6498948335647583
662,2.7643,left,range,0.39587005972862244,0.6488858461380005
